Year,Week,SMN,SMT,VCI,TCI,VHI,Region
2017,20,0.362,300.29,67.13,41.2,54.17,16
2017,21,0.373,300.56,67.95,46.02,56.99,16
2017,22,0.378,300.89,67.95,49.58,58.77,16
2017,23,0.378,301.66,68.8,46.86,57.83,16
2017,24,0.373,302.77,68.08,41.78,54.93,16
2017,25,0.365,302.95,65.72,43.97,54.84,16
2017,26,0.355,303.09,63.2,45.65,54.42,16
2017,27,0.348,303.41,61.46,45.51,53.49,16
2017,28,0.338,303.75,59.24,43.74,51.49,16
2017,29,0.327,304.21,57.11,40.36,48.74,16
2017,30,0.312,304.73,55.11,35.25,45.18,16
2017,31,0.293,305.28,52.72,28.51,40.62,16
2017,32,0.271,305.44,49.86,24.09,36.97,16
2017,33,0.25,305.13,45.6,23.16,34.38,16
2017,34,0.23,304.57,41.07,23.35,32.21,16
2017,35,0.212,303.83,37.14,20.9,29.02,16
2017,36,0.193,302.48,32.2,19.27,25.73,16
2017,37,0.177,300.38,28.28,23.06,25.66,16
2017,38,0.163,297.94,26.0,28.63,27.31,16
2017,39,0.15,295.35,24.45,33.77,29.1,16
2017,40,0.14,292.5,24.45,39.03,31.73,16
2017,41,0.129,289.27,24.78,45.53,35.13,16
2017,42,0.119,285.57,26.17,50.86,38.47,16
2017,43,0.109,281.54,26.83,54.92,40.78,16
2017,44,0.099,278.37,26.51,51.44,38.89,16
2017,45,0.1,275.52,30.56,51.16,40.8,16
2017,46,0.098,273.18,33.0,49.32,41.11,16
2017,47,0.096,271.66,35.62,45.44,40.53,16
2017,48,0.094,270.54,38.86,40.74,39.81,16
2017,49,0.092,269.99,41.19,34.52,37.85,16
2017,50,0.089,270.01,42.69,27.86,35.26,16
2017,51,0.09,270.78,47.81,21.31,34.56,16
2017,52,0.09,270.78,50.99,20.99,35.98,16
2018,1,0.092,269.93,56.13,20.81,38.45,16
2018,2,0.088,267.59,56.87,24.31,40.57,16
2018,3,0.083,265.65,52.96,32.68,42.8,16
2018,4,0.08,264.34,47.87,39.01,43.44,16
2018,5,0.076,262.86,45.36,39.24,42.29,16
2018,6,0.077,263.67,42.99,44.39,43.69,16
2018,7,0.081,266.06,40.84,47.05,43.94,16
2018,8,0.083,268.13,40.59,43.24,41.92,16
2018,9,0.09,270.89,41.19,42.69,41.94,16
2018,10,0.099,273.82,41.51,42.13,41.82,16
2018,11,0.119,276.27,42.41,42.6,42.5,16
2018,12,0.15,281.38,49.65,34.04,41.84,16
2018,13,0.184,285.69,57.42,27.08,42.25,16
2018,14,0.222,290.43,64.38,19.49,41.93,16
2018,15,0.254,293.82,69.08,14.22,41.65,16
2018,16,0.285,296.45,71.37,12.64,42.0,16
2018,17,0.314,298.61,71.94,15.19,43.57,16
2018,18,0.336,300.22,72.06,18.65,45.36,16
2018,19,0.351,301.03,69.91,25.28,47.6,16
2018,20,0.361,301.72,66.85,29.47,48.16,16
2018,21,0.366,302.16,64.76,33.53,49.15,16
2018,22,0.366,302.79,62.32,35.48,48.9,16
2018,23,0.362,303.2,61.66,35.81,48.74,16
2018,24,0.357,303.05,60.78,39.61,50.19,16
2018,25,0.353,302.79,60.34,44.95,52.65,16
2018,26,0.348,302.73,60.23,48.23,54.23,16
2018,27,0.344,302.47,59.59,52.26,55.92,16
2018,28,0.338,302.47,59.21,52.7,55.95,16
2018,29,0.332,303.02,59.03,48.95,53.99,16
2018,30,0.322,303.51,59.05,44.15,51.6,16
2018,31,0.308,304.07,59.11,37.4,48.25,16
2018,32,0.292,304.99,59.32,27.67,43.5,16
2018,33,0.274,305.32,57.39,21.92,39.66,16
2018,34,0.255,304.94,53.7,20.55,37.13,16
2018,35,0.238,304.17,50.97,18.27,34.62,16
2018,36,0.225,302.75,48.81,17.45,33.13,16
2018,37,0.213,300.43,47.42,23.01,35.21,16
2018,38,0.206,297.99,48.14,28.48,38.3,16
2018,39,0.202,296.22,50.26,26.16,38.22,16
2018,40,0.197,294.11,51.86,23.93,37.89,16
2018,41,0.189,291.71,52.52,22.23,37.36,16
2018,42,0.181,289.12,53.55,19.05,36.3,16
2018,43,0.169,285.8,52.45,21.7,37.02,16
2018,44,0.157,282.67,51.4,23.38,37.29,16
2018,45,0.154,278.84,53.72,32.2,42.89,16
2018,46,0.137,274.32,50.46,43.42,46.87,16
2018,47,0.117,270.17,45.03,53.2,49.09,16
2018,48,0.095,265.75,38.76,63.25,51.02,16
2018,49,0.08,262.73,33.94,64.81,49.38,16
2018,50,0.07,259.97,30.25,65.79,48.02,16
2018,51,0.065,258.67,30.62,63.4,47.01,16
2018,52,0.063,257.17,31.79,63.08,47.44,16
2019,1,0.067,256.99,37.75,61.36,49.56,16
2019,2,0.068,257.02,41.51,59.94,50.72,16
2019,3,0.069,257.47,42.47,56.72,49.58,16
2019,4,0.072,259.33,43.6,50.75,47.18,16
2019,5,0.083,263.63,48.99,40.29,44.64,16
2019,6,0.102,268.63,57.39,30.38,43.88,16
2019,7,0.124,274.45,66.08,19.65,42.86,16
2019,8,0.144,278.83,71.63,13.39,42.51,16
2019,9,0.163,282.42,74.85,9.78,42.31,16
2019,10,0.181,285.63,75.71,7.38,41.55,16
2019,11,0.199,288.1,76.17,3.74,39.96,16
2019,12,0.217,290.33,76.9,3.28,40.09,16
2019,13,0.233,291.98,76.66,5.07,40.87,16
2019,14,0.253,293.47,76.99,6.57,41.78,16
2019,15,0.278,294.74,77.5,9.54,43.52,16
2019,16,0.302,295.55,76.64,18.27,47.45,16
2019,17,0.325,296.37,75.76,31.88,53.82,16
2019,18,0.347,297.11,75.63,43.47,59.55,16
2019,19,0.364,297.85,74.72,52.29,63.5,16
2019,20,0.378,298.39,73.79,57.15,65.47,16
2019,21,0.387,298.83,73.93,59.63,66.78,16
2019,22,0.389,299.47,73.44,59.83,66.63,16
2019,23,0.387,300.16,73.8,57.34,65.57,16
2019,24,0.381,301.15,72.5,53.13,62.81,16
2019,25,0.371,301.74,68.78,52.51,60.65,16
2019,26,0.357,301.96,64.44,53.66,59.05,16
2019,27,0.348,302.4,61.41,52.64,57.03,16
2019,28,0.337,302.92,58.99,49.55,54.27,16
2019,29,0.326,303.25,56.77,47.31,52.04,16
2019,30,0.314,303.5,55.72,44.26,49.99,16
2019,31,0.299,304.14,55.5,36.9,46.2,16
2019,32,0.282,304.74,55.07,29.52,42.29,16
2019,33,0.264,305.09,52.53,23.7,38.12,16
2019,34,0.245,305.34,48.85,17.43,33.14,16
2019,35,0.225,304.74,44.37,13.44,28.91,16
2019,36,0.206,303.68,39.26,9.67,24.46,16
2019,37,0.188,302.1,34.13,9.52,21.82,16
2019,38,0.173,299.84,31.44,13.1,22.26,16
2019,39,0.163,297.74,30.91,12.68,21.79,16
2019,40,0.153,295.48,30.92,11.07,21.0,16
2019,41,0.144,292.9,31.67,10.96,21.32,16
2019,42,0.136,290.12,33.59,10.32,21.98,16
2019,43,0.129,287.23,35.6,10.63,23.11,16
2019,44,0.127,284.93,38.18,8.23,23.18,16
2019,45,0.13,283.16,42.65,7.18,24.92,16
2019,46,0.126,280.51,44.93,10.29,27.62,16
2019,47,0.125,278.18,47.91,12.53,30.21,16
2019,48,0.123,276.85,52.3,11.55,31.93,16
2019,49,0.121,275.98,55.89,9.92,32.9,16
2019,50,0.118,275.36,58.96,7.84,33.38,16
2019,51,0.118,274.81,63.74,7.47,35.59,16
2019,52,0.116,274.3,66.58,8.26,37.39,16
2020,1,0.116,274.03,69.98,8.3,39.11,16
2020,2,0.115,273.69,71.7,8.14,39.9,16
2020,3,0.114,273.44,71.29,9.72,40.48,16
2020,4,0.117,274.05,71.08,10.56,40.82,16
2020,5,0.124,275.78,73.2,7.7,40.44,16
2020,6,0.134,277.84,75.93,5.31,40.61,16
2020,7,0.146,280.09,77.53,4.16,40.84,16
2020,8,0.16,282.29,79.31,4.0,41.65,16
2020,9,0.177,284.88,81.22,2.81,42.02,16
2020,10,0.195,287.36,81.43,2.33,41.88,16
2020,11,0.212,288.87,81.53,1.32,41.42,16
2020,12,0.231,290.82,81.96,1.64,41.8,16
2020,13,0.247,292.4,81.35,3.51,42.43,16
2020,14,0.263,293.79,80.29,5.2,42.75,16
2020,15,0.28,295.01,77.91,7.81,42.86,16
2020,16,0.295,295.91,73.91,15.18,44.55,16
2020,17,0.312,297.2,70.84,24.73,47.79,16
2020,18,0.324,298.27,67.81,33.5,50.66,16
2020,19,0.331,298.45,62.39,46.7,54.54,16
2020,20,0.337,298.39,57.16,56.88,57.02,16
2020,21,0.344,298.6,54.89,61.34,58.11,16
2020,22,0.347,299.18,53.31,62.04,57.68,16
2020,23,0.349,299.73,54.68,60.45,57.56,16
2020,24,0.352,300.75,57.89,56.11,57.0,16
2020,25,0.353,301.76,60.59,52.45,56.52,16
2020,26,0.349,302.78,60.78,47.94,54.36,16
2020,27,0.343,303.75,59.8,43.46,51.63,16
2020,28,0.332,304.43,57.35,39.45,48.4,16
2020,29,0.319,305.09,54.11,34.59,44.35,16
2020,30,0.303,305.92,52.0,27.22,39.61,16
2020,31,0.286,306.58,50.11,19.53,34.82,16
2020,32,0.266,306.88,48.03,13.87,30.95,16
2020,33,0.248,306.88,45.13,10.14,27.64,16
2020,34,0.23,306.48,41.59,8.31,24.95,16
2020,35,0.213,305.53,37.95,6.89,22.42,16
2020,36,0.198,304.26,35.25,4.96,20.11,16
2020,37,0.186,302.62,33.36,5.34,19.34,16
2020,38,0.172,300.54,31.24,7.34,19.28,16
2020,39,0.164,298.16,31.64,8.93,20.28,16
2020,40,0.162,295.42,35.16,11.64,23.41,16
2020,41,0.159,292.58,38.64,13.98,26.31,16
2020,42,0.158,289.98,43.45,11.53,27.49,16
2020,43,0.159,287.24,48.66,10.49,29.54,16
2020,44,0.157,284.44,51.51,11.41,31.41,16
2020,45,0.16,282.15,56.44,12.71,34.58,16
2020,46,0.156,279.77,59.21,13.97,36.6,16
2020,47,0.152,277.46,62.32,16.0,39.17,16
2020,48,0.141,274.82,63.19,20.77,41.99,16
2020,49,0.131,272.54,63.96,23.89,43.91,16
2020,50,0.127,271.88,66.45,20.67,43.54,16
2020,51,0.123,271.21,69.11,19.82,44.45,16
2020,52,0.12,270.14,70.29,21.6,45.92,16
2021,1,0.117,269.32,71.38,23.01,47.17,16
2021,2,0.11,267.76,69.1,26.7,47.88,16
2021,3,0.104,266.14,64.92,31.46,48.16,16
2021,4,0.101,264.71,61.97,36.41,49.2,16
2021,5,0.1,264.32,59.26,38.95,49.1,16
2021,6,0.103,265.8,58.58,38.68,48.63,16
2021,7,0.117,269.07,61.99,35.08,48.53,16
2021,8,0.132,272.55,65.6,31.1,48.35,16
2021,9,0.147,275.58,67.49,29.55,48.52,16
2021,10,0.164,278.54,68.06,28.51,48.28,16
2021,11,0.178,280.11,67.57,29.58,48.57,16
2021,12,0.198,283.17,69.25,27.88,48.56,16
2021,13,0.221,285.97,71.58,27.21,49.4,16
2021,14,0.242,288.17,72.65,28.16,50.4,16
2021,15,0.266,289.98,73.28,32.17,52.72,16
2021,16,0.294,291.79,73.88,40.68,57.28,16
2021,17,0.323,293.39,74.95,53.39,64.17,16
2021,18,0.35,294.4,76.73,64.87,70.8,16
2021,19,0.372,295.25,77.4,73.98,75.69,16
2021,20,0.389,295.98,77.91,77.17,77.54,16
2021,21,0.399,296.15,79.19,80.79,79.99,16
2021,22,0.406,296.43,81.15,82.01,81.58,16
2021,23,0.41,296.84,84.54,80.71,82.62,16
2021,24,0.409,297.34,85.85,80.14,83.0,16
2021,25,0.407,298.24,85.97,77.55,81.76,16
2021,26,0.4,299.27,84.31,72.59,78.45,16
2021,27,0.393,300.21,81.73,67.58,74.65,16
2021,28,0.384,300.91,79.1,62.99,71.05,16
2021,29,0.373,301.27,76.73,60.77,68.75,16
2021,30,0.361,301.56,75.44,57.64,66.54,16
2021,31,0.344,301.98,74.89,52.07,63.48,16
2021,32,0.323,301.96,73.63,49.68,61.66,16
2021,33,0.302,301.55,71.13,50.37,60.75,16
2021,34,0.284,301.14,68.23,50.85,59.54,16
2021,35,0.264,300.15,64.46,51.95,58.21,16
2021,36,0.244,298.57,59.05,52.06,55.55,16
2021,37,0.225,296.95,53.78,51.14,52.46,16
2021,38,0.207,295.32,49.13,50.86,49.99,16
2021,39,0.192,293.4,45.16,51.5,48.33,16
2021,40,0.18,291.35,43.61,50.27,46.94,16
2021,41,0.17,289.54,43.62,43.07,43.33,16
2021,42,0.161,287.44,44.61,34.22,39.4,16
2021,43,0.152,285.02,45.12,27.78,36.41,16
2021,44,0.144,283.04,45.93,20.76,33.27,16
2021,45,0.148,281.28,51.0,18.09,34.52,16
2021,46,0.14,278.59,51.75,20.62,36.17,16
2021,47,0.132,277.06,52.45,18.4,35.43,16
2021,48,0.123,275.2,53.28,19.28,36.28,16
2021,49,0.114,272.75,53.37,23.21,38.29,16
2021,50,0.106,270.4,52.76,26.44,39.6,16
2021,51,0.1,268.75,53.91,28.4,41.15,16
2021,52,0.1,267.93,57.05,28.49,42.77,16
2022,1,0.104,267.76,62.58,27.69,45.13,16
2022,2,0.103,267.76,64.68,26.45,45.55,16
2022,3,0.103,267.96,64.44,25.68,45.04,16
2022,4,0.105,268.06,64.0,26.79,45.4,16
2022,5,0.113,270.67,67.09,21.35,44.21,16
2022,6,0.126,274.47,71.4,14.45,42.91,16
2022,7,0.138,277.26,73.28,11.89,42.58,16
2022,8,0.15,279.44,74.42,11.69,43.05,16
2022,9,0.164,282.13,75.43,10.54,42.99,16
2022,10,0.177,284.57,73.63,10.49,42.06,16
2022,11,0.187,286.45,71.22,9.02,40.12,16
2022,12,0.203,289.33,70.99,6.74,38.86,16
2022,13,0.219,291.37,70.94,7.29,39.12,16
2022,14,0.236,292.81,70.64,9.12,39.88,16
2022,15,0.257,293.99,70.14,12.61,41.38,16
2022,16,0.283,295.27,70.0,19.21,44.61,16
2022,17,0.313,296.57,71.34,29.61,50.47,16
2022,18,0.339,297.85,73.08,37.16,55.12,16
2022,19,0.36,299.09,72.9,41.43,57.17,16
2022,20,0.373,299.98,71.68,43.7,57.69,16
2022,21,0.381,300.51,71.32,46.42,58.87,16
2022,22,0.383,301.29,70.6,46.52,58.56,16
2022,23,0.381,301.87,70.76,45.15,57.95,16
2022,24,0.377,302.62,70.48,42.53,56.51,16
2022,25,0.369,303.17,68.2,42.17,55.18,16
2022,26,0.359,303.44,65.54,43.2,54.37,16
2022,27,0.352,303.48,63.74,45.32,54.53,16
2022,28,0.346,303.37,62.78,46.75,54.77,16
2022,29,0.34,303.31,62.87,47.22,55.04,16
2022,30,0.311,303.58,54.87,43.8,49.34,16
2022,31,0.295,303.14,53.71,44.17,48.94,16
2022,32,0.278,302.54,53.18,45.76,49.47,16
2022,33,0.265,301.88,53.01,48.19,50.6,16
2022,34,0.253,301.0,52.87,52.12,52.5,16
2022,35,0.241,299.51,52.38,57.55,54.96,16
2022,36,0.229,297.8,51.22,58.77,55.0,16
2022,37,0.216,295.83,49.32,60.61,54.96,16
2022,38,0.208,294.29,49.91,59.65,54.78,16
2022,39,0.204,293.14,52.19,53.87,53.04,16
2022,40,0.2,291.68,54.34,47.09,50.72,16
2022,41,0.194,289.69,55.14,41.72,48.42,16
2022,42,0.185,287.07,55.53,37.73,46.64,16
2022,43,0.172,284.23,54.12,34.11,44.1,16
2022,44,0.159,281.78,52.37,29.31,40.77,16
2022,45,0.154,279.2,54.07,30.44,42.21,16
2022,46,0.136,275.6,50.34,37.11,43.67,16
2022,47,0.113,271.59,43.56,46.35,44.94,16
2022,48,0.098,268.29,40.52,51.4,45.97,16
2022,49,0.095,267.31,42.53,45.76,44.15,16
2022,50,0.099,267.93,48.36,35.82,42.1,16
2022,51,0.105,268.71,56.83,28.54,42.69,16
2022,52,0.11,270.0,63.76,21.84,42.8,16
2023,1,0.11,270.75,66.5,18.81,42.65,16
2023,2,0.109,270.5,68.19,18.1,43.14,16
2023,3,0.108,270.07,67.94,19.82,43.86,16
2023,4,0.113,270.65,68.69,20.04,44.37,16
2023,5,0.121,272.48,71.62,16.76,44.18,16
2023,6,0.132,274.55,75.17,14.43,44.79,16
2023,7,0.147,277.21,78.1,12.16,45.12,16
2023,8,0.158,278.8,78.56,13.53,46.04,16
2023,9,0.17,280.91,78.0,14.1,46.05,16
2023,10,0.187,284.28,78.12,11.37,44.75,16
2023,11,0.201,286.05,77.12,10.35,43.73,16
2023,12,0.215,287.32,75.9,13.63,44.76,16
2023,13,0.228,288.08,74.79,19.4,47.09,16
2023,14,0.244,288.8,73.75,25.53,49.64,16
2023,15,0.265,289.37,73.22,35.18,54.2,16
2023,16,0.294,290.92,73.91,46.2,60.06,16
2023,17,0.324,293.39,75.33,53.74,64.53,16
2023,18,0.347,295.22,75.72,58.69,67.2,16
2023,19,0.364,296.8,74.43,61.22,67.83,16
2023,20,0.376,298.15,72.77,59.29,66.03,16
2023,21,0.382,298.72,71.47,60.73,66.1,16
2023,22,0.384,299.6,70.51,59.0,64.75,16
2023,23,0.384,300.72,71.82,53.45,62.64,16
2023,24,0.38,301.53,71.8,50.44,61.12,16
2023,25,0.372,301.97,69.67,50.84,60.26,16
2023,26,0.362,302.23,66.68,51.66,59.17,16
2023,27,0.355,302.34,65.05,52.96,59.01,16
2023,28,0.349,302.33,64.39,53.5,58.94,16
2023,29,0.344,302.38,64.53,53.13,58.83,16
2023,30,0.337,302.59,65.82,50.5,58.16,16
2023,31,0.325,302.95,67.09,45.27,56.18,16
2023,32,0.309,303.49,67.38,38.52,52.95,16
2023,33,0.289,303.97,65.06,31.99,48.52,16
2023,34,0.267,304.01,60.42,27.9,44.16,16
2023,35,0.247,303.45,55.69,24.21,39.95,16
2023,36,0.228,302.79,50.77,17.01,33.89,16
2023,37,0.21,301.8,46.21,11.85,29.02,16
2023,38,0.194,300.37,42.77,8.75,25.75,16
2023,39,0.181,298.42,40.03,6.74,23.38,16
2023,40,0.169,295.91,38.46,7.16,22.81,16
2023,41,0.155,293.09,37.13,9.18,23.16,16
2023,42,0.144,290.46,37.22,7.28,22.26,16
2023,43,0.133,287.78,37.24,6.4,21.8,16
2023,44,0.121,285.07,36.42,7.43,21.9,16
2023,45,0.118,282.73,38.72,9.77,24.24,16
2023,46,0.106,278.91,37.3,19.13,28.2,16
2023,47,0.093,274.31,34.22,32.58,33.42,16
2023,48,0.081,270.13,32.16,42.94,37.58,16
2023,49,0.075,268.47,32.29,40.79,36.56,16
2023,50,0.072,267.8,32.99,36.0,34.51,16
2023,51,0.071,267.19,35.72,33.64,34.68,16
2023,52,0.071,266.42,37.99,33.22,35.61,16
2024,1,0.071,265.25,41.07,35.47,38.28,16
2024,2,0.069,264.06,42.75,37.94,40.36,16
2024,3,0.071,264.96,44.11,34.62,39.36,16
2024,4,0.075,266.69,45.32,30.75,38.04,16
2024,5,0.08,268.86,47.22,26.38,36.79,16
2024,6,0.092,272.31,52.04,20.41,36.22,16
2024,7,0.109,276.6,57.75,13.75,35.74,16
2024,8,0.123,279.6,61.21,11.29,36.25,16
2024,9,0.137,282.49,62.77,9.35,36.06,16
2024,10,0.153,285.35,63.86,7.94,35.9,16
2024,11,0.169,287.19,63.92,6.39,35.15,16
2024,12,0.194,289.77,67.57,5.02,36.29,16
2024,13,0.219,291.84,71.42,5.34,38.38,16
2024,14,0.243,293.23,73.48,7.11,40.29,16
2024,15,0.269,294.66,74.79,9.61,42.2,16
2024,16,0.297,296.1,75.38,14.49,44.93,16
2024,17,0.324,297.52,75.6,23.13,49.36,16
2024,18,0.345,298.6,75.57,31.58,53.57,16
2024,19,0.363,299.72,74.5,36.39,55.45,16
2024,20,0.373,300.75,71.73,37.64,54.7,16
2024,21,0.375,301.38,68.54,39.83,54.19,16
2024,22,0.371,301.91,64.8,42.09,53.44,16
2024,23,0.367,303.41,63.81,34.31,49.06,16
2024,24,0.357,304.02,60.76,32.61,46.69,16
2024,25,0.348,304.94,58.21,29.47,43.84,16
2024,26,0.336,305.68,54.83,27.23,41.03,16
2024,27,0.324,306.41,51.05,24.91,37.99,16
2024,28,0.309,307.09,47.25,21.17,34.21,16
2024,29,0.291,307.19,42.76,19.6,31.17,16
2024,30,0.274,307.03,40.03,19.01,29.52,16
2024,31,0.258,306.97,38.5,16.33,27.42,16
2024,32,0.243,306.83,37.8,13.83,25.82,16
2024,33,0.23,306.5,36.75,12.58,24.67,16
2024,34,0.215,305.88,34.25,12.58,23.42,16
2024,35,0.202,304.75,32.26,12.74,22.5,16
2024,36,0.191,303.2,31.69,12.95,22.31,16
2024,37,0.185,301.56,32.7,13.11,22.9,16
2024,38,0.179,299.67,35.07,13.55,24.34,16
2024,39,0.176,297.39,37.65,14.9,26.31,16
2024,40,0.173,294.82,40.93,16.52,28.75,16
2024,41,0.173,292.12,45.46,17.48,31.5,16
2024,42,0.173,289.37,50.41,16.44,33.41,16
2024,43,0.171,286.22,53.22,18.76,35.96,16
2024,44,0.17,283.8,56.93,16.48,36.64,16
2024,45,0.177,282.56,64.33,10.81,37.57,16
2024,46,0.168,280.51,65.36,10.71,38.03,16
2024,47,0.158,278.22,66.16,12.37,39.25,16
2024,48,0.149,276.26,67.82,14.19,40.99,16
2024,49,0.14,275.28,69.5,12.25,40.88,16
2024,50,0.132,274.86,69.78,9.36,39.57,16
2024,51,0.127,274.45,72.22,8.31,40.26,16
2024,52,0.128,274.54,76.0,7.28,41.64,16
1982,1,0.067,266.68,41.66,37.5,39.58,17
1982,2,0.064,267.8,41.9,34.64,38.27,17
1982,3,0.061,268.21,40.71,33.8,37.26,17
1982,4,0.055,268.14,35.53,35.58,35.55,17
1982,5,0.048,268.13,30.39,37.23,33.81,17
1982,6,0.045,268.56,27.46,39.23,33.35,17
1982,7,0.045,269.52,24.81,40.23,32.52,17
1982,8,0.049,271.19,24.53,40.06,32.3,17
1982,9,0.052,272.64,23.39,42.25,32.82,17
1982,10,0.059,275.04,22.38,42.31,32.34,17
1982,11,0.075,277.91,25.94,40.3,33.12,17
1982,12,0.093,281.51,28.22,38.25,33.23,17
1982,13,0.107,284.45,27.06,37.81,32.44,17
1982,14,0.12,286.54,25.56,39.95,32.76,17
1982,15,0.127,287.95,23.26,49.19,36.23,17
1982,16,0.145,289.21,20.79,64.14,42.47,17
1982,17,0.169,290.19,19.37,77.76,48.57,17
1982,18,0.196,291.97,19.37,80.51,49.94,17
1982,19,0.225,294.18,20.37,77.06,48.71,17
1982,20,0.248,295.4,21.03,75.36,48.2,17
1982,21,0.267,295.99,22.19,76.65,49.42,17
1982,22,0.279,296.11,23.37,81.15,52.26,17
1982,23,0.284,296.02,24.05,86.07,55.06,17
1982,24,0.29,296.37,26.65,86.57,56.61,17
1982,25,0.295,296.59,29.53,88.87,59.2,17
1982,26,0.296,296.68,32.59,90.81,61.7,17
1982,27,0.295,296.9,34.88,91.5,63.19,17
1982,28,0.289,297.01,36.05,91.16,63.61,17
1982,29,0.292,297.53,41.37,87.21,64.29,17
1982,30,0.296,298.25,46.55,80.87,63.71,17
1982,31,0.293,298.89,49.4,73.97,61.68,17
1982,32,0.289,299.52,52.73,65.46,59.09,17
1982,33,0.285,299.84,55.2,58.35,56.77,17
1982,34,0.277,299.91,56.03,53.0,54.51,17
1982,35,0.266,299.78,56.21,46.4,51.31,17
1982,36,0.252,299.35,54.86,38.14,46.5,17
1982,37,0.232,298.56,50.41,32.34,41.37,17
1982,38,0.214,297.34,47.04,29.92,38.48,17
1982,39,0.195,295.54,42.82,31.19,37.0,17
1982,40,0.17,293.36,35.74,32.86,34.3,17
1982,41,0.146,291.29,30.03,27.55,28.79,17
1982,42,0.126,288.79,27.17,25.14,26.16,17
1982,43,0.108,285.95,25.11,28.53,26.82,17
1982,44,0.091,283.67,22.74,25.24,23.99,17
1982,45,0.076,281.81,19.92,22.74,21.33,17
1982,46,0.062,278.71,17.11,28.72,22.92,17
1982,47,0.051,274.89,14.38,38.79,26.59,17
1982,48,0.045,270.99,14.13,48.26,31.2,17
1982,49,0.04,267.88,13.85,51.44,32.65,17
1982,50,0.036,265.32,12.54,51.81,32.17,17
1982,51,0.036,263.48,14.41,52.37,33.39,17
1982,52,0.037,262.83,16.05,50.7,33.38,17
1983,1,0.036,263.18,17.58,48.33,32.95,17
1983,2,0.036,264.11,21.25,45.94,33.6,17
1983,3,0.037,264.51,23.84,44.72,34.28,17
1983,4,0.039,264.76,25.29,45.05,35.17,17
1983,5,0.041,266.47,26.02,41.86,33.94,17
1983,6,0.041,267.43,24.59,42.46,33.53,17
1983,7,0.042,268.71,23.28,42.52,32.9,17
1983,8,0.046,271.0,23.27,40.55,31.91,17
1983,9,0.053,274.04,23.87,38.12,30.99,17
1983,10,0.063,278.2,24.42,33.0,28.71,17
1983,11,0.073,281.64,25.04,28.27,26.65,17
1983,12,0.09,285.36,27.31,24.38,25.84,17
1983,13,0.112,289.21,29.58,19.12,24.35,17
1983,14,0.131,291.68,30.47,16.38,23.42,17
1983,15,0.152,293.94,33.46,15.1,24.28,17
1983,16,0.173,295.55,31.49,17.84,24.66,17
1983,17,0.194,296.99,28.6,20.61,24.61,17
1983,18,0.218,298.55,27.33,22.56,24.94,17
1983,19,0.237,299.15,24.98,30.41,27.69,17
1983,20,0.247,299.67,21.63,36.41,29.02,17
1983,21,0.255,300.28,18.93,39.2,29.07,17
1983,22,0.258,300.22,16.75,46.62,31.68,17
1983,23,0.261,300.02,16.65,53.68,35.16,17
1983,24,0.264,299.62,16.82,60.27,38.55,17
1983,25,0.271,299.52,19.9,64.59,42.24,17
1983,26,0.278,299.56,24.8,67.25,46.03,17
1983,27,0.279,299.47,28.26,71.16,49.71,17
1983,28,0.275,299.03,30.01,75.51,52.76,17
1983,29,0.269,298.7,30.87,78.03,54.45,17
1983,30,0.261,298.17,30.46,81.2,55.83,17
1983,31,0.261,298.06,34.12,80.28,57.2,17
1983,32,0.262,298.6,38.82,72.87,55.84,17
1983,33,0.261,299.28,42.18,63.24,52.71,17
1983,34,0.257,299.7,44.7,55.16,49.93,17
1983,35,0.25,300.34,46.76,41.54,44.15,17
1983,36,0.236,300.32,46.0,28.93,37.46,17
1983,37,0.218,299.78,42.44,20.55,31.5,17
1983,38,0.197,298.59,37.6,17.48,27.54,17
1983,39,0.178,296.72,33.52,18.51,26.01,17
1983,40,0.16,294.52,30.81,19.83,25.32,17
1983,41,0.14,291.41,27.3,25.38,26.34,17
1983,42,0.12,287.89,24.8,32.49,28.65,17
1983,43,0.101,283.9,22.26,43.61,32.93,17
1983,44,0.086,279.03,20.44,54.66,37.55,17
1983,45,0.074,275.36,19.05,58.75,38.9,17
1983,46,0.065,271.93,18.36,62.94,40.65,17
1983,47,0.059,268.39,18.91,69.35,44.13,17
1983,48,0.055,265.48,20.49,72.17,46.33,17
1983,49,0.051,262.07,21.09,74.29,47.69,17
1983,50,0.046,259.0,19.82,75.14,47.48,17
1983,51,0.042,256.95,19.23,75.83,47.53,17
1983,52,0.041,255.63,19.41,75.04,47.22,17
1984,1,0.04,255.01,21.29,74.64,47.97,17
1984,2,0.038,253.75,23.06,78.69,50.87,17
1984,3,0.036,251.81,23.07,83.12,53.1,17
1984,4,0.034,250.39,21.83,86.16,53.99,17
1984,5,0.031,249.3,19.41,89.97,54.69,17
1984,6,0.029,249.41,17.19,92.7,54.94,17
1984,7,0.028,250.4,14.61,93.42,54.02,17
1984,8,0.029,251.72,13.15,94.08,53.61,17
1984,9,0.029,254.38,11.29,93.46,52.37,17
1984,10,0.029,257.42,7.56,93.0,50.28,17
1984,11,0.034,262.35,6.23,89.77,48.0,17
1984,12,0.044,269.04,6.03,82.58,44.3,17
1984,13,0.054,275.47,4.41,73.45,38.93,17
1984,14,0.07,281.34,5.65,64.57,35.11,17
1984,15,0.092,286.0,10.34,60.37,35.36,17
1984,16,0.118,289.42,11.15,62.76,36.96,17
